filepath,label
chunks\fake\obama-to-linus_chunk67.wav,1
chunks\fake\obama-to-linus_chunk68.wav,1
chunks\fake\obama-to-linus_chunk69.wav,1
chunks\fake\obama-to-linus_chunk7.wav,1
chunks\fake\obama-to-linus_chunk70.wav,1
chunks\fake\obama-to-linus_chunk71.wav,1
chunks\fake\obama-to-linus_chunk72.wav,1
chunks\fake\obama-to-linus_chunk73.wav,1
chunks\fake\obama-to-linus_chunk74.wav,1
chunks\fake\obama-to-linus_chunk75.wav,1
chunks\fake\obama-to-linus_chunk76.wav,1
chunks\fake\obama-to-linus_chunk77.wav,1
chunks\fake\obama-to-linus_chunk78.wav,1
chunks\fake\obama-to-linus_chunk79.wav,1
chunks\fake\obama-to-linus_chunk8.wav,1
chunks\fake\obama-to-linus_chunk80.wav,1
chunks\fake\obama-to-linus_chunk81.wav,1
chunks\fake\obama-to-linus_chunk82.wav,1
chunks\fake\obama-to-linus_chunk83.wav,1
chunks\fake\obama-to-linus_chunk84.wav,1
chunks\fake\obama-to-linus_chunk85.wav,1
chunks\fake\obama-to-linus_chunk86.wav,1
chunks\fake\obama-to-linus_chunk87.wav,1
chunks\fake\obama-to-linus_chunk88.wav,1
chunks\fake\obama-to-linus_chunk89.wav,1
chunks\fake\obama-to-linus_chunk9.wav,1
chunks\fake\obama-to-linus_chunk90.wav,1
chunks\fake\obama-to-linus_chunk91.wav,1
chunks\fake\obama-to-linus_chunk92.wav,1
chunks\fake\obama-to-linus_chunk93.wav,1
chunks\fake\obama-to-linus_chunk94.wav,1
chunks\fake\obama-to-linus_chunk95.wav,1
chunks\fake\obama-to-linus_chunk96.wav,1
chunks\fake\obama-to-linus_chunk97.wav,1
chunks\fake\obama-to-linus_chunk98.wav,1
chunks\fake\obama-to-linus_chunk99.wav,1
chunks\fake\obama-to-margot_chunk0.wav,1
chunks\fake\obama-to-margot_chunk1.wav,1
chunks\fake\obama-to-margot_chunk10.wav,1
chunks\fake\obama-to-margot_chunk100.wav,1
chunks\fake\obama-to-margot_chunk101.wav,1
chunks\fake\obama-to-margot_chunk102.wav,1
chunks\fake\obama-to-margot_chunk103.wav,1
chunks\fake\obama-to-margot_chunk104.wav,1
chunks\fake\obama-to-margot_chunk105.wav,1
chunks\fake\obama-to-margot_chunk106.wav,1
chunks\fake\obama-to-margot_chunk107.wav,1
chunks\fake\obama-to-margot_chunk108.wav,1
chunks\fake\obama-to-margot_chunk109.wav,1
chunks\fake\obama-to-margot_chunk11.wav,1
chunks\fake\obama-to-margot_chunk110.wav,1
chunks\fake\obama-to-margot_chunk111.wav,1
chunks\fake\obama-to-margot_chunk112.wav,1
chunks\fake\obama-to-margot_chunk113.wav,1
chunks\fake\obama-to-margot_chunk114.wav,1
chunks\fake\obama-to-margot_chunk115.wav,1
chunks\fake\obama-to-margot_chunk116.wav,1
chunks\fake\obama-to-margot_chunk117.wav,1
chunks\fake\obama-to-margot_chunk118.wav,1
chunks\fake\obama-to-margot_chunk119.wav,1
chunks\fake\obama-to-margot_chunk12.wav,1
chunks\fake\obama-to-margot_chunk120.wav,1
chunks\fake\obama-to-margot_chunk121.wav,1
chunks\fake\obama-to-margot_chunk122.wav,1
chunks\fake\obama-to-margot_chunk123.wav,1
chunks\fake\obama-to-margot_chunk124.wav,1
chunks\fake\obama-to-margot_chunk125.wav,1
chunks\fake\obama-to-margot_chunk126.wav,1
chunks\fake\obama-to-margot_chunk127.wav,1
chunks\fake\obama-to-margot_chunk128.wav,1
chunks\fake\obama-to-margot_chunk129.wav,1
chunks\fake\obama-to-margot_chunk13.wav,1
chunks\fake\obama-to-margot_chunk130.wav,1
chunks\fake\obama-to-margot_chunk131.wav,1
chunks\fake\obama-to-margot_chunk132.wav,1
chunks\fake\obama-to-margot_chunk133.wav,1
chunks\fake\obama-to-margot_chunk134.wav,1
chunks\fake\obama-to-margot_chunk135.wav,1
chunks\fake\obama-to-margot_chunk136.wav,1
chunks\fake\obama-to-margot_chunk137.wav,1
chunks\fake\obama-to-margot_chunk138.wav,1
chunks\fake\obama-to-margot_chunk139.wav,1
chunks\fake\obama-to-margot_chunk14.wav,1
chunks\fake\obama-to-margot_chunk140.wav,1
chunks\fake\obama-to-margot_chunk141.wav,1
chunks\fake\obama-to-margot_chunk142.wav,1
chunks\fake\obama-to-margot_chunk143.wav,1
chunks\fake\obama-to-margot_chunk144.wav,1
chunks\fake\obama-to-margot_chunk145.wav,1
chunks\fake\obama-to-margot_chunk146.wav,1
chunks\fake\obama-to-margot_chunk147.wav,1
chunks\fake\obama-to-margot_chunk148.wav,1
chunks\fake\obama-to-margot_chunk149.wav,1
chunks\fake\obama-to-margot_chunk15.wav,1
chunks\fake\obama-to-margot_chunk150.wav,1
chunks\fake\obama-to-margot_chunk151.wav,1
chunks\fake\obama-to-margot_chunk152.wav,1
chunks\fake\obama-to-margot_chunk153.wav,1
chunks\fake\obama-to-margot_chunk154.wav,1
chunks\fake\obama-to-margot_chunk155.wav,1
chunks\fake\obama-to-margot_chunk156.wav,1
chunks\fake\obama-to-margot_chunk157.wav,1
chunks\fake\obama-to-margot_chunk158.wav,1
chunks\fake\obama-to-margot_chunk159.wav,1
chunks\fake\obama-to-margot_chunk16.wav,1
chunks\fake\obama-to-margot_chunk160.wav,1
chunks\fake\obama-to-margot_chunk161.wav,1
chunks\fake\obama-to-margot_chunk162.wav,1
chunks\fake\obama-to-margot_chunk163.wav,1
chunks\fake\obama-to-margot_chunk164.wav,1
chunks\fake\obama-to-margot_chunk165.wav,1
chunks\fake\obama-to-margot_chunk166.wav,1
chunks\fake\obama-to-margot_chunk167.wav,1
chunks\fake\obama-to-margot_chunk168.wav,1
chunks\fake\obama-to-margot_chunk169.wav,1
chunks\fake\obama-to-margot_chunk17.wav,1
chunks\fake\obama-to-margot_chunk170.wav,1
chunks\fake\obama-to-margot_chunk171.wav,1
chunks\fake\obama-to-margot_chunk172.wav,1
chunks\fake\obama-to-margot_chunk173.wav,1
chunks\fake\obama-to-margot_chunk174.wav,1
chunks\fake\obama-to-margot_chunk175.wav,1
chunks\fake\obama-to-margot_chunk176.wav,1
chunks\fake\obama-to-margot_chunk177.wav,1
chunks\fake\obama-to-margot_chunk178.wav,1
chunks\fake\obama-to-margot_chunk179.wav,1
chunks\fake\obama-to-margot_chunk18.wav,1
chunks\fake\obama-to-margot_chunk180.wav,1
chunks\fake\obama-to-margot_chunk181.wav,1
chunks\fake\obama-to-margot_chunk182.wav,1
chunks\fake\obama-to-margot_chunk183.wav,1
chunks\fake\obama-to-margot_chunk184.wav,1
chunks\fake\obama-to-margot_chunk185.wav,1
chunks\fake\obama-to-margot_chunk186.wav,1
chunks\fake\obama-to-margot_chunk187.wav,1
chunks\fake\obama-to-margot_chunk188.wav,1
chunks\fake\obama-to-margot_chunk189.wav,1
chunks\fake\obama-to-margot_chunk19.wav,1
chunks\fake\obama-to-margot_chunk190.wav,1
chunks\fake\obama-to-margot_chunk191.wav,1
chunks\fake\obama-to-margot_chunk192.wav,1
chunks\fake\obama-to-margot_chunk193.wav,1
chunks\fake\obama-to-margot_chunk194.wav,1
chunks\fake\obama-to-margot_chunk195.wav,1
chunks\fake\obama-to-margot_chunk196.wav,1
chunks\fake\obama-to-margot_chunk197.wav,1
chunks\fake\obama-to-margot_chunk198.wav,1
chunks\fake\obama-to-margot_chunk199.wav,1
chunks\fake\obama-to-margot_chunk2.wav,1
chunks\fake\obama-to-margot_chunk20.wav,1
chunks\fake\obama-to-margot_chunk21.wav,1
chunks\fake\obama-to-margot_chunk22.wav,1
chunks\fake\obama-to-margot_chunk23.wav,1
chunks\fake\obama-to-margot_chunk24.wav,1
chunks\fake\obama-to-margot_chunk25.wav,1
chunks\fake\obama-to-margot_chunk26.wav,1
chunks\fake\obama-to-margot_chunk27.wav,1
chunks\fake\obama-to-margot_chunk28.wav,1
chunks\fake\obama-to-margot_chunk29.wav,1
chunks\fake\obama-to-margot_chunk3.wav,1
chunks\fake\obama-to-margot_chunk30.wav,1
chunks\fake\obama-to-margot_chunk31.wav,1
chunks\fake\obama-to-margot_chunk32.wav,1
chunks\fake\obama-to-margot_chunk33.wav,1
chunks\fake\obama-to-margot_chunk34.wav,1
chunks\fake\obama-to-margot_chunk35.wav,1
chunks\fake\obama-to-margot_chunk36.wav,1
chunks\fake\obama-to-margot_chunk37.wav,1
chunks\fake\obama-to-margot_chunk38.wav,1
chunks\fake\obama-to-margot_chunk39.wav,1
chunks\fake\obama-to-margot_chunk4.wav,1
chunks\fake\obama-to-margot_chunk40.wav,1
chunks\fake\obama-to-margot_chunk41.wav,1
chunks\fake\obama-to-margot_chunk42.wav,1
chunks\fake\obama-to-margot_chunk43.wav,1
chunks\fake\obama-to-margot_chunk44.wav,1
chunks\fake\obama-to-margot_chunk45.wav,1
chunks\fake\obama-to-margot_chunk46.wav,1
chunks\fake\obama-to-margot_chunk47.wav,1
chunks\fake\obama-to-margot_chunk48.wav,1
chunks\fake\obama-to-margot_chunk49.wav,1
chunks\fake\obama-to-margot_chunk5.wav,1
chunks\fake\obama-to-margot_chunk50.wav,1
chunks\fake\obama-to-margot_chunk51.wav,1
chunks\fake\obama-to-margot_chunk52.wav,1
chunks\fake\obama-to-margot_chunk53.wav,1
chunks\fake\obama-to-margot_chunk54.wav,1
chunks\fake\obama-to-margot_chunk55.wav,1
chunks\fake\obama-to-margot_chunk56.wav,1
chunks\fake\obama-to-margot_chunk57.wav,1
chunks\fake\obama-to-margot_chunk58.wav,1
chunks\fake\obama-to-margot_chunk59.wav,1
chunks\fake\obama-to-margot_chunk6.wav,1
chunks\fake\obama-to-margot_chunk60.wav,1
chunks\fake\obama-to-margot_chunk61.wav,1
chunks\fake\obama-to-margot_chunk62.wav,1
chunks\fake\obama-to-margot_chunk63.wav,1
chunks\fake\obama-to-margot_chunk64.wav,1
chunks\fake\obama-to-margot_chunk65.wav,1
chunks\fake\obama-to-margot_chunk66.wav,1
chunks\fake\obama-to-margot_chunk67.wav,1
chunks\fake\obama-to-margot_chunk68.wav,1
chunks\fake\obama-to-margot_chunk69.wav,1
chunks\fake\obama-to-margot_chunk7.wav,1
chunks\fake\obama-to-margot_chunk70.wav,1
chunks\fake\obama-to-margot_chunk71.wav,1
chunks\fake\obama-to-margot_chunk72.wav,1
chunks\fake\obama-to-margot_chunk73.wav,1
chunks\fake\obama-to-margot_chunk74.wav,1
chunks\fake\obama-to-margot_chunk75.wav,1
chunks\fake\obama-to-margot_chunk76.wav,1
chunks\fake\obama-to-margot_chunk77.wav,1
chunks\fake\obama-to-margot_chunk78.wav,1
chunks\fake\obama-to-margot_chunk79.wav,1
chunks\fake\obama-to-margot_chunk8.wav,1
chunks\fake\obama-to-margot_chunk80.wav,1
chunks\fake\obama-to-margot_chunk81.wav,1
chunks\fake\obama-to-margot_chunk82.wav,1
chunks\fake\obama-to-margot_chunk83.wav,1
chunks\fake\obama-to-margot_chunk84.wav,1
chunks\fake\obama-to-margot_chunk85.wav,1
chunks\fake\obama-to-margot_chunk86.wav,1
chunks\fake\obama-to-margot_chunk87.wav,1
chunks\fake\obama-to-margot_chunk88.wav,1
chunks\fake\obama-to-margot_chunk89.wav,1
chunks\fake\obama-to-margot_chunk9.wav,1
chunks\fake\obama-to-margot_chunk90.wav,1
chunks\fake\obama-to-margot_chunk91.wav,1
chunks\fake\obama-to-margot_chunk92.wav,1
chunks\fake\obama-to-margot_chunk93.wav,1
chunks\fake\obama-to-margot_chunk94.wav,1
chunks\fake\obama-to-margot_chunk95.wav,1
chunks\fake\obama-to-margot_chunk96.wav,1
chunks\fake\obama-to-margot_chunk97.wav,1
chunks\fake\obama-to-margot_chunk98.wav,1
chunks\fake\obama-to-margot_chunk99.wav,1
chunks\fake\obama-to-musk_chunk0.wav,1
chunks\fake\obama-to-musk_chunk1.wav,1
chunks\fake\obama-to-musk_chunk10.wav,1
chunks\fake\obama-to-musk_chunk100.wav,1
chunks\fake\obama-to-musk_chunk101.wav,1
chunks\fake\obama-to-musk_chunk102.wav,1
chunks\fake\obama-to-musk_chunk103.wav,1
chunks\fake\obama-to-musk_chunk104.wav,1
chunks\fake\obama-to-musk_chunk105.wav,1
chunks\fake\obama-to-musk_chunk106.wav,1
chunks\fake\obama-to-musk_chunk107.wav,1
chunks\fake\obama-to-musk_chunk108.wav,1
chunks\fake\obama-to-musk_chunk109.wav,1
chunks\fake\obama-to-musk_chunk11.wav,1
chunks\fake\obama-to-musk_chunk110.wav,1
chunks\fake\obama-to-musk_chunk111.wav,1
chunks\fake\obama-to-musk_chunk112.wav,1
chunks\fake\obama-to-musk_chunk113.wav,1
chunks\fake\obama-to-musk_chunk114.wav,1
chunks\fake\obama-to-musk_chunk115.wav,1
chunks\fake\obama-to-musk_chunk116.wav,1
chunks\fake\obama-to-musk_chunk117.wav,1
chunks\fake\obama-to-musk_chunk118.wav,1
chunks\fake\obama-to-musk_chunk119.wav,1
chunks\fake\obama-to-musk_chunk12.wav,1
chunks\fake\obama-to-musk_chunk120.wav,1
chunks\fake\obama-to-musk_chunk121.wav,1
chunks\fake\obama-to-musk_chunk122.wav,1
chunks\fake\obama-to-musk_chunk123.wav,1
chunks\fake\obama-to-musk_chunk124.wav,1
chunks\fake\obama-to-musk_chunk125.wav,1
chunks\fake\obama-to-musk_chunk126.wav,1
chunks\fake\obama-to-musk_chunk127.wav,1
chunks\fake\obama-to-musk_chunk128.wav,1
chunks\fake\obama-to-musk_chunk129.wav,1
chunks\fake\obama-to-musk_chunk13.wav,1
chunks\fake\obama-to-musk_chunk130.wav,1
chunks\fake\obama-to-musk_chunk131.wav,1
chunks\fake\obama-to-musk_chunk132.wav,1
chunks\fake\obama-to-musk_chunk133.wav,1
chunks\fake\obama-to-musk_chunk134.wav,1
chunks\fake\obama-to-musk_chunk135.wav,1
chunks\fake\obama-to-musk_chunk136.wav,1
chunks\fake\obama-to-musk_chunk137.wav,1
chunks\fake\obama-to-musk_chunk138.wav,1
chunks\fake\obama-to-musk_chunk139.wav,1
chunks\fake\obama-to-musk_chunk14.wav,1
chunks\fake\obama-to-musk_chunk140.wav,1
chunks\fake\obama-to-musk_chunk141.wav,1
chunks\fake\obama-to-musk_chunk142.wav,1
chunks\fake\obama-to-musk_chunk143.wav,1
chunks\fake\obama-to-musk_chunk144.wav,1
chunks\fake\obama-to-musk_chunk145.wav,1
chunks\fake\obama-to-musk_chunk146.wav,1
chunks\fake\obama-to-musk_chunk147.wav,1
chunks\fake\obama-to-musk_chunk148.wav,1
chunks\fake\obama-to-musk_chunk149.wav,1
chunks\fake\obama-to-musk_chunk15.wav,1
chunks\fake\obama-to-musk_chunk150.wav,1
chunks\fake\obama-to-musk_chunk151.wav,1
chunks\fake\obama-to-musk_chunk152.wav,1
chunks\fake\obama-to-musk_chunk153.wav,1
chunks\fake\obama-to-musk_chunk154.wav,1
chunks\fake\obama-to-musk_chunk155.wav,1
chunks\fake\obama-to-musk_chunk156.wav,1
chunks\fake\obama-to-musk_chunk157.wav,1
chunks\fake\obama-to-musk_chunk158.wav,1
chunks\fake\obama-to-musk_chunk159.wav,1
chunks\fake\obama-to-musk_chunk16.wav,1
chunks\fake\obama-to-musk_chunk160.wav,1
chunks\fake\obama-to-musk_chunk161.wav,1
chunks\fake\obama-to-musk_chunk162.wav,1
chunks\fake\obama-to-musk_chunk163.wav,1
chunks\fake\obama-to-musk_chunk164.wav,1
chunks\fake\obama-to-musk_chunk165.wav,1
chunks\fake\obama-to-musk_chunk166.wav,1
chunks\fake\obama-to-musk_chunk167.wav,1
chunks\fake\obama-to-musk_chunk168.wav,1
chunks\fake\obama-to-musk_chunk169.wav,1
chunks\fake\obama-to-musk_chunk17.wav,1
chunks\fake\obama-to-musk_chunk170.wav,1
chunks\fake\obama-to-musk_chunk171.wav,1
chunks\fake\obama-to-musk_chunk172.wav,1
chunks\fake\obama-to-musk_chunk173.wav,1
chunks\fake\obama-to-musk_chunk174.wav,1
chunks\fake\obama-to-musk_chunk175.wav,1
chunks\fake\obama-to-musk_chunk176.wav,1
chunks\fake\obama-to-musk_chunk177.wav,1
chunks\fake\obama-to-musk_chunk178.wav,1
chunks\fake\obama-to-musk_chunk179.wav,1
chunks\fake\obama-to-musk_chunk18.wav,1
chunks\fake\obama-to-musk_chunk180.wav,1
chunks\fake\obama-to-musk_chunk181.wav,1
chunks\fake\obama-to-musk_chunk182.wav,1
chunks\fake\obama-to-musk_chunk183.wav,1
chunks\fake\obama-to-musk_chunk184.wav,1
chunks\fake\obama-to-musk_chunk185.wav,1
chunks\fake\obama-to-musk_chunk186.wav,1
chunks\fake\obama-to-musk_chunk187.wav,1
chunks\fake\obama-to-musk_chunk188.wav,1
chunks\fake\obama-to-musk_chunk189.wav,1
chunks\fake\obama-to-musk_chunk19.wav,1
chunks\fake\obama-to-musk_chunk190.wav,1
chunks\fake\obama-to-musk_chunk191.wav,1
chunks\fake\obama-to-musk_chunk192.wav,1
chunks\fake\obama-to-musk_chunk193.wav,1
chunks\fake\obama-to-musk_chunk194.wav,1
chunks\fake\obama-to-musk_chunk195.wav,1
chunks\fake\obama-to-musk_chunk196.wav,1
chunks\fake\obama-to-musk_chunk197.wav,1
chunks\fake\obama-to-musk_chunk198.wav,1
chunks\fake\obama-to-musk_chunk199.wav,1
chunks\fake\obama-to-musk_chunk2.wav,1
chunks\fake\obama-to-musk_chunk20.wav,1
chunks\fake\obama-to-musk_chunk21.wav,1
chunks\fake\obama-to-musk_chunk22.wav,1
chunks\fake\obama-to-musk_chunk23.wav,1
chunks\fake\obama-to-musk_chunk24.wav,1
chunks\fake\obama-to-musk_chunk25.wav,1
chunks\fake\obama-to-musk_chunk26.wav,1
chunks\fake\obama-to-musk_chunk27.wav,1
chunks\fake\obama-to-musk_chunk28.wav,1
chunks\fake\obama-to-musk_chunk29.wav,1
chunks\fake\obama-to-musk_chunk3.wav,1
chunks\fake\obama-to-musk_chunk30.wav,1
chunks\fake\obama-to-musk_chunk31.wav,1
chunks\fake\obama-to-musk_chunk32.wav,1
chunks\fake\obama-to-musk_chunk33.wav,1
chunks\fake\obama-to-musk_chunk34.wav,1
chunks\fake\obama-to-musk_chunk35.wav,1
chunks\fake\obama-to-musk_chunk36.wav,1
chunks\fake\obama-to-musk_chunk37.wav,1
chunks\fake\obama-to-musk_chunk38.wav,1
chunks\fake\obama-to-musk_chunk39.wav,1
chunks\fake\obama-to-musk_chunk4.wav,1
chunks\fake\obama-to-musk_chunk40.wav,1
chunks\fake\obama-to-musk_chunk41.wav,1
chunks\fake\obama-to-musk_chunk42.wav,1
chunks\fake\obama-to-musk_chunk43.wav,1
chunks\fake\obama-to-musk_chunk44.wav,1
chunks\fake\obama-to-musk_chunk45.wav,1
chunks\fake\obama-to-musk_chunk46.wav,1
chunks\fake\obama-to-musk_chunk47.wav,1
chunks\fake\obama-to-musk_chunk48.wav,1
chunks\fake\obama-to-musk_chunk49.wav,1
chunks\fake\obama-to-musk_chunk5.wav,1
chunks\fake\obama-to-musk_chunk50.wav,1
chunks\fake\obama-to-musk_chunk51.wav,1
chunks\fake\obama-to-musk_chunk52.wav,1
chunks\fake\obama-to-musk_chunk53.wav,1
chunks\fake\obama-to-musk_chunk54.wav,1
chunks\fake\obama-to-musk_chunk55.wav,1
chunks\fake\obama-to-musk_chunk56.wav,1
chunks\fake\obama-to-musk_chunk57.wav,1
chunks\fake\obama-to-musk_chunk58.wav,1
chunks\fake\obama-to-musk_chunk59.wav,1
chunks\fake\obama-to-musk_chunk6.wav,1
chunks\fake\obama-to-musk_chunk60.wav,1
chunks\fake\obama-to-musk_chunk61.wav,1
chunks\fake\obama-to-musk_chunk62.wav,1
chunks\fake\obama-to-musk_chunk63.wav,1
chunks\fake\obama-to-musk_chunk64.wav,1
chunks\fake\obama-to-musk_chunk65.wav,1
chunks\fake\obama-to-musk_chunk66.wav,1
chunks\fake\obama-to-musk_chunk67.wav,1
chunks\fake\obama-to-musk_chunk68.wav,1
chunks\fake\obama-to-musk_chunk69.wav,1
chunks\fake\obama-to-musk_chunk7.wav,1
chunks\fake\obama-to-musk_chunk70.wav,1
chunks\fake\obama-to-musk_chunk71.wav,1
chunks\fake\obama-to-musk_chunk72.wav,1
chunks\fake\obama-to-musk_chunk73.wav,1
chunks\fake\obama-to-musk_chunk74.wav,1
chunks\fake\obama-to-musk_chunk75.wav,1
chunks\fake\obama-to-musk_chunk76.wav,1
chunks\fake\obama-to-musk_chunk77.wav,1
chunks\fake\obama-to-musk_chunk78.wav,1
chunks\fake\obama-to-musk_chunk79.wav,1
chunks\fake\obama-to-musk_chunk8.wav,1
chunks\fake\obama-to-musk_chunk80.wav,1
chunks\fake\obama-to-musk_chunk81.wav,1
chunks\fake\obama-to-musk_chunk82.wav,1
chunks\fake\obama-to-musk_chunk83.wav,1
chunks\fake\obama-to-musk_chunk84.wav,1
chunks\fake\obama-to-musk_chunk85.wav,1
chunks\fake\obama-to-musk_chunk86.wav,1
chunks\fake\obama-to-musk_chunk87.wav,1
chunks\fake\obama-to-musk_chunk88.wav,1
chunks\fake\obama-to-musk_chunk89.wav,1
chunks\fake\obama-to-musk_chunk9.wav,1
chunks\fake\obama-to-musk_chunk90.wav,1
chunks\fake\obama-to-musk_chunk91.wav,1
chunks\fake\obama-to-musk_chunk92.wav,1
chunks\fake\obama-to-musk_chunk93.wav,1
chunks\fake\obama-to-musk_chunk94.wav,1
chunks\fake\obama-to-musk_chunk95.wav,1
chunks\fake\obama-to-musk_chunk96.wav,1
chunks\fake\obama-to-musk_chunk97.wav,1
chunks\fake\obama-to-musk_chunk98.wav,1
chunks\fake\obama-to-musk_chunk99.wav,1
chunks\fake\obama-to-ryan_chunk0.wav,1
chunks\fake\obama-to-ryan_chunk1.wav,1
chunks\fake\obama-to-ryan_chunk10.wav,1
chunks\fake\obama-to-ryan_chunk100.wav,1
chunks\fake\obama-to-ryan_chunk101.wav,1
chunks\fake\obama-to-ryan_chunk102.wav,1
chunks\fake\obama-to-ryan_chunk103.wav,1
chunks\fake\obama-to-ryan_chunk104.wav,1
chunks\fake\obama-to-ryan_chunk105.wav,1
chunks\fake\obama-to-ryan_chunk106.wav,1
chunks\fake\obama-to-ryan_chunk107.wav,1
chunks\fake\obama-to-ryan_chunk108.wav,1
chunks\fake\obama-to-ryan_chunk109.wav,1
chunks\fake\obama-to-ryan_chunk11.wav,1
chunks\fake\obama-to-ryan_chunk110.wav,1
chunks\fake\obama-to-ryan_chunk111.wav,1
chunks\fake\obama-to-ryan_chunk112.wav,1
chunks\fake\obama-to-ryan_chunk113.wav,1
chunks\fake\obama-to-ryan_chunk114.wav,1
chunks\fake\obama-to-ryan_chunk115.wav,1
chunks\fake\obama-to-ryan_chunk116.wav,1
chunks\fake\obama-to-ryan_chunk117.wav,1
chunks\fake\obama-to-ryan_chunk118.wav,1
chunks\fake\obama-to-ryan_chunk119.wav,1
chunks\fake\obama-to-ryan_chunk12.wav,1
chunks\fake\obama-to-ryan_chunk120.wav,1
chunks\fake\obama-to-ryan_chunk121.wav,1
chunks\fake\obama-to-ryan_chunk122.wav,1
chunks\fake\obama-to-ryan_chunk123.wav,1
chunks\fake\obama-to-ryan_chunk124.wav,1
chunks\fake\obama-to-ryan_chunk125.wav,1
chunks\fake\obama-to-ryan_chunk126.wav,1
chunks\fake\obama-to-ryan_chunk127.wav,1
chunks\fake\obama-to-ryan_chunk128.wav,1
chunks\fake\obama-to-ryan_chunk129.wav,1
chunks\fake\obama-to-ryan_chunk13.wav,1
chunks\fake\obama-to-ryan_chunk130.wav,1
chunks\fake\obama-to-ryan_chunk131.wav,1
chunks\fake\obama-to-ryan_chunk132.wav,1
chunks\fake\obama-to-ryan_chunk133.wav,1
chunks\fake\obama-to-ryan_chunk134.wav,1
chunks\fake\obama-to-ryan_chunk135.wav,1
chunks\fake\obama-to-ryan_chunk136.wav,1
chunks\fake\obama-to-ryan_chunk137.wav,1
chunks\fake\obama-to-ryan_chunk138.wav,1
chunks\fake\obama-to-ryan_chunk139.wav,1
chunks\fake\obama-to-ryan_chunk14.wav,1
chunks\fake\obama-to-ryan_chunk140.wav,1
chunks\fake\obama-to-ryan_chunk141.wav,1
chunks\fake\obama-to-ryan_chunk142.wav,1
chunks\fake\obama-to-ryan_chunk143.wav,1
chunks\fake\obama-to-ryan_chunk144.wav,1
chunks\fake\obama-to-ryan_chunk145.wav,1
chunks\fake\obama-to-ryan_chunk146.wav,1
chunks\fake\obama-to-ryan_chunk147.wav,1
chunks\fake\obama-to-ryan_chunk148.wav,1
chunks\fake\obama-to-ryan_chunk149.wav,1
chunks\fake\obama-to-ryan_chunk15.wav,1
chunks\fake\obama-to-ryan_chunk150.wav,1
chunks\fake\obama-to-ryan_chunk151.wav,1
chunks\fake\obama-to-ryan_chunk152.wav,1
chunks\fake\obama-to-ryan_chunk153.wav,1
chunks\fake\obama-to-ryan_chunk154.wav,1
chunks\fake\obama-to-ryan_chunk155.wav,1
chunks\fake\obama-to-ryan_chunk156.wav,1
chunks\fake\obama-to-ryan_chunk157.wav,1
chunks\fake\obama-to-ryan_chunk158.wav,1
chunks\fake\obama-to-ryan_chunk159.wav,1
chunks\fake\obama-to-ryan_chunk16.wav,1
chunks\fake\obama-to-ryan_chunk160.wav,1
chunks\fake\obama-to-ryan_chunk161.wav,1
chunks\fake\obama-to-ryan_chunk162.wav,1
chunks\fake\obama-to-ryan_chunk163.wav,1
chunks\fake\obama-to-ryan_chunk164.wav,1
chunks\fake\obama-to-ryan_chunk165.wav,1
chunks\fake\obama-to-ryan_chunk166.wav,1
chunks\fake\obama-to-ryan_chunk167.wav,1
chunks\fake\obama-to-ryan_chunk168.wav,1
chunks\fake\obama-to-ryan_chunk169.wav,1
chunks\fake\obama-to-ryan_chunk17.wav,1
chunks\fake\obama-to-ryan_chunk170.wav,1
chunks\fake\obama-to-ryan_chunk171.wav,1
chunks\fake\obama-to-ryan_chunk172.wav,1
chunks\fake\obama-to-ryan_chunk173.wav,1
chunks\fake\obama-to-ryan_chunk174.wav,1
chunks\fake\obama-to-ryan_chunk175.wav,1
chunks\fake\obama-to-ryan_chunk176.wav,1
